name,phone,ownerName,description,location,companyUrl
Blue Line Upfitting,NA,NA,NA,NA,NA
Midwest Emergency Equipment,NA,NA,NA,NA,NA
RedLine Emergency Equipment,NA,NA,NA,NA,NA
Code 3 EMS and Fire Equipment,NA,NA,NA,NA,NA
Heartland Emergency Vehicle Services,NA,NA,NA,NA,NA
Patrolcon Emergency Vehicle Upfitting,NA,NA,NA,NA,NA
Midwest Emergency Vehicle Upfitting,NA,NA,NA,NA,NA
Code 3 Police Vehicle Upfitting,NA,NA,NA,NA,NA
Road Runner Emergency Vehicle Upfitting,NA,NA,NA,NA,http://www.roadrunnerupfit.com
Kansas City Emergency Vehicle Upfitting,NA,NA,NA,NA,https://www.kcevupfit.com
SquadBuilders Emergency Vehicle Upfitting,NA,NA,NA,NA,https://www.squadbuilders.com
Copcar911 Emergency Vehicle Upfitting,NA,NA,NA,NA,https://www.copcar911.com
Extreme Emergency Vehicle Upfitting,NA,NA,NA,NA,http://extremeupfit.com
Blue Line Emergency Vehicle Upfitting,NA,NA,NA,NA,http://www.bluelineupfitting.com
Maverick Emergency Vehicle Upfitting,NA,NA,NA,NA,https://www.maverickscustoms.com
Five-O Emergency Vehicle Upfitting,NA,NA,NA,NA,https://fiveo1.com
Redline Emergency Vehicle Upfitting,NA,NA,NA,NA,https://www.redlineevo.com
Patriot Emergency Vehicle Upfitting,NA,NA,NA,NA,https://patriotvehicles.com
General Communications Inc.,(800) 424-8788,NA,NA,NA,https://www.gencom.com
Emergency Vehicle Group,(732) 351-3588,NA,NA,NA,https://www.emergencyvehiclegroup.com
Fleet Safety Equipment Inc.,(800) 847-8762,NA,NA,NA,https://fleetsafety.com
Custom Upfits,NA,NA,NA,NA,NA
United Fire Safety,NA,NA,NA,NA,NA
Willco Fire Truck,717-755-2685,NA,NA,NA,NA
Tazewell Fire and Emergency Equipment,(309) 348-3033,NA,NA,NA,NA
Glick Fire Equipment,(1-800-788-8368,NA,NA,NA,NA
Urban Emergency Installers,NA,NA,NA,NA,NA
ShieldGard Emergency Installations,NA,NA,NA,NA,NA
Emergency Vehicle Group,(888) 354-7369,NA,Emergency Vehicle Group specializes in outfitting emergency vehicles with high-quality equipment and accessories.,"Elk Grove Village, IL",https://emergencyvehiclegroup.com
First Priority Emergency Vehicles,(732) 657-1104,NA,"First Priority Emergency Vehicles is a leading provider of custom emergency vehicles for fire, EMS, and law enforcement agencies.","Manchester, NJ",https://www.firstprioritygroup.com
Fleet Safety Equipment Inc.,(800) 338-3137,Robert Razza,Fleet Safety Equipment Inc. offers a wide range of safety equipment and accessories for emergency vehicles and law enforcement agencies.,"Memphis, TN",https://fleetsafetyequipment.com
Southwest Emergency Products,(800) 733-0619,Chad Newsome,Southwest Emergency Products specializes in providing emergency vehicle equipment and accessories to first responders in the Southwest region.,"Phoenix, AZ",https://www.swep.cc
EVS Emergency Vehicle Specialists,(315) 539-7996,NA,"EVS Emergency Vehicle Specialists is a trusted supplier of emergency vehicle parts and accessories for fire, EMS, and law enforcement agencies.","Waterloo, NY",https://www.evsgroup.com
General Emergency Vehicles,(860) 291-8959,NA,"General Emergency Vehicles offers a variety of emergency vehicle solutions, from custom builds to equipment installations.","East Hartford, CT",https://www.gev.us
Fleet Outfitters,NA,NA,NA,NA,NA
Tactical Fleet Services,NA,NA,NA,NA,NA
Louisiana Emergency Vehicle Installations,337-794-4860,NA,NA,NA,NA
Acadiana Emergency Vehicle Solutions,337-344-7399,NA,NA,NA,NA
Cajun Emergency Vehicle Installers,337-316-3742,NA,NA,NA,NA
Deep South Emergency Vehicle Upfitters,225-603-7080,NA,NA,NA,NA
Gonzales Police and Emergency Vehicle Installations,225-715-3008,NA,NA,NA,NA
Breaux Bridge Emergency Vehicle Installers,337-446-8501,NA,NA,NA,NA
Abbeville Emergency Vehicle Installations,337-517-1822,NA,NA,NA,NA
Houma Emergency Vehicle Solutions,985-868-2877,NA,NA,NA,NA
Thibodaux Emergency Vehicle Upfitters,985-413-8295,NA,NA,NA,NA
Raceland Police and Emergency Vehicle Installations,985-601-9524,NA,NA,NA,NA
Franklin Emergency Vehicle Installers,337-413-5954,NA,NA,NA,NA
Emergency Vehicle Solutions,717-733-6770,Mark D. Williams,Emergency Vehicle Solutions specializes in providing upfitting services for emergency vehicles.,"East Earl, PA",https://www.emergencyvehiclesolutions.com
First Priority Emergency Vehicles,888-247-7966,Steve DiPietro,First Priority Emergency Vehicles is a leading provider of emergency vehicle upfitting and customization.,"Manchester, NJ",https://www.firstpriorityglobal.com
Emergency Vehicle Group,732-657-1104,NA,NA,NA,NA
Kodiak Emergency Vehicles,888-984-6329,NA,Kodiak Emergency Vehicles offers a wide range of emergency vehicle sales and services.,"Rockville, MD",https://www.kodiak-emergency.com
Massachusetts Emergency Vehicle Services,774-229-2822,NA,Massachusetts Emergency Vehicle Services provides maintenance and customization for emergency vehicles.,"Mansfield, MA",https://www.maevs.net
Landmark Emergency Vehicles,817-478-9495,Brian R. Ball,Landmark Emergency Vehicles specializes in the design and production of custom emergency vehicles.,"Haltom City, TX",https://www.landmarkemergency.com
Bryant's Emergency Equipment,800-505-2997,NA,NA,NA,NA
Green Country Emergency Vehicles,918-949-8022,NA,Green Country Emergency Vehicles offers a variety of emergency vehicle solutions and services.,"Tulsa, OK",https://www.greencountryev.com
Emergency Vehicles Inc.,704-908-2833,Jason Luca,Emergency Vehicles Inc. is a trusted provider of emergency vehicle equipment and services.,"Charlotte, NC",https://www.emergencyvehiclesinc.com
"Farm-Tech, Inc.",1 (800) 441-1413,NA,NA,NA,https://www.farmtech.com/
"Emergency Vehicle Installations, Inc.",770-710-6804,NA,"Emergency Vehicle Installations, Inc. specializes in the installation of emergency equipment in vehicles for first responders.","Hoschton, GA",https://www.eviupfit.com
Emergency Response Vehicle Installations,888-826-1190,NA,NA,NA,NA
First Responder Vehicle Upfitting,NA,NA,NA,NA,NA
Advanced Emergency Vehicle Solutions,855-647-4899,NA,NA,NA,https://www.aevs911.com
Pro-Emergency Vehicle Installers,609-573-4721,NA,NA,NA,NA
Maryland Emergency Upfitters,(301) 860-1000,NA,NA,NA,NA
Innovative Emergency Vehicle Solutions,(910) 769-0625,NA,NA,NA,https://innovativeevs.com
Blackstone Emergency Vehicle Services,(804) 305-3639,NA,NA,NA,https://www.blackstoneemergencyvehicles.com
First Priority Emergency Vehicles,(732) 657-1104,NA,NA,NA,https://www.firstpriorityglobal.com
D&R Emergency Vehicle Services,(215) 343-3800,NA,NA,NA,https://www.dandrems.com
VCI Emergency Vehicle Specialists,(281) 924-5645,NA,NA,NA,https://www.vciambulances.com
Mid-Atlantic Emergency Vehicle Services,(804) 526-9380,NA,NA,NA,https://www.maevs.com
TKO Emergency Vehicles,(800) 586-9548,NA,NA,NA,https://www.tkoev.com
Ewing's Emergency Vehicle Services,(985) 875-9002,NA,NA,NA,NA
Fleet Safety Solutions,330-272-6737,NA,"Fleet Safety Solutions provides safety solutions for fleet vehicles, including emergency vehicles.",Ohio,https://www.fleetsafetysolutions.net
Atlantic Emergency Solutions,800-992-5006,NA,Atlantic Emergency Solutions offers a wide range of emergency vehicle solutions and services.,"Brockton, MA",https://www.atlanticemergency.com
Urban Emergency Vehicles,630-960-0911,NA,Urban Emergency Vehicles specializes in providing emergency vehicles for urban environments.,"Lisle, IL",https://urbanvehicle.com
TransTech Public Safety,815-247-8047,NA,TransTech Public Safety is a provider of public safety and emergency vehicle solutions.,"Rockford, IL",https://www.transtechps.com
10-8 Emergency Vehicle Services,407-931-1941,NA,10-8 Emergency Vehicle Services offers a range of services for emergency vehicles.,"Kissimmee, FL",https://www.10-8evs.com
Priority 1 Emergency Vehicles,727-999-7153,NA,Priority 1 Emergency Vehicles provides emergency vehicle solutions and services.,"Clearwater, FL",https://www.p1ev.com
Emergency Vehicle Group,636-757-3760,NA,Emergency Vehicle Group specializes in emergency vehicle sales and services.,"Eureka, MO",https://www.emergencyvehiclegroup.com
Adams Upfitting & Installation,NA,NA,NA,NA,NA
Adams Emergency Response Upfitters,NA,NA,NA,NA,NA
Adams Law Enforcement Vehicle Installers,NA,NA,NA,NA,NA
Adams Emergency Fleet Installations,(810) 732-6222,NA,NA,NA,NA
Adams Emergency Equipment Upfitters,NA,NA,NA,NA,NA
Adams Emergency Vehicle Conversions,NA,NA,NA,NA,NA
Adams Emergency Vehicle Upfitting,(876) 873-2248,NA,NA,NA,NA
Adams Police Fleet Installations,(810) 732-6222,NA,NA,NA,NA
Adams Emergency Response Vehicle Upfitters,NA,NA,NA,NA,NA
Troy Products,877-866-9330,NA,Troy Products specializes in designing and manufacturing high-quality law enforcement vehicle equipment.,"Huntington Beach, CA",https://www.troyproducts.com
Setina Manufacturing,800-843-3274,NA,"Setina Manufacturing is a leading manufacturer of law enforcement vehicle partitions, push bumpers, and other equipment.","Winona, MN",https://www.setina.com
"Pro-gard Products, LLC",800-480-6680,NA,"Pro-gard Products, LLC offers a wide range of safety and security products for law enforcement vehicles.","Rockland, MI",https://www.pro-gard.com
Jotto Desk,800-666-9860,NA,"Jotto Desk specializes in designing and manufacturing mobile computing solutions, vehicle desks, and laptop mounts for public safety and service vehicles.","Las Vegas, NV",https://jottopublicsafety.gojotto.com/
Municipal Emergency Services Inc.,(800) 686-3481,Mike Camello,NA,NA,https://www.mesfire.com
"InterMotive, Inc.",1-800-969-6080,Greg Schafer,"InterMotive, Inc. designs and manufactures electronic control systems for the work truck, transit, emergency response, and other specialty vehicle markets.","Grass Valley, CA",https://www.intermotive.net
Setina Manufacturing,(800) 426-2627,Michael Gallagher,"Setina Manufacturing designs and manufactures law enforcement vehicle equipment, including partitions, push bumpers, and prisoner transport systems.","Stillwater, MN",https://www.setina.com
"Kustom Signals, Inc.",(800) 835-0156,Gary Graham,"Kustom Signals, Inc. is a leading manufacturer of speed enforcement, video surveillance, and in-car video systems for law enforcement agencies.","Lenexa, KS",https://www.kustomsignals.com
Priority One Emergency,(800) 949-1830,NA,"Priority One Emergency specializes in the design and installation of emergency vehicle equipment, including lighting, radios, and vehicle graphics.","Naugatuck, CT",https://priorityoneemergency.com
Setcom Corporation,800-688-0184,NA,Manufacturer of high-quality communication systems for public safety vehicles,"Austin, Texas",https://setcomcorp.com
Fleet Safety Solutions,800-404-5333,NA,Provider of safety solutions for fleet vehicles,"West Bend, Wisconsin",https://www.fleetsafetysolutions.com
Gamber-Johnson,715-359-2627,NA,Manufacturer of rugged mounting systems for mobile electronics in various industries,"Stevens Point, Wisconsin",https://www.gamberjohnson.com
Havis,800-776-5364,NA,Designer and manufacturer of mobile office solutions for transportation and public safety vehicles,"Warminster, Pennsylvania",https://www.havis.com
Troy Products,877-343-6933,NA,Specializes in designing and manufacturing storage solutions and accessories for public safety vehicles,"Milwaukee, Wisconsin",https://www.troyproducts.com
Hingham Fire Apparatus,NA,NA,NA,NA,NA
Hingham Police Vehicle Upfitting,NA,NA,NA,NA,NA
Sentry Upfit,NA,NA,NA,NA,NA
Northeast Emergency Vehicle Services,NA,NA,NA,NA,NA
Northeast Police Vehicle Upfitting,NA,NA,NA,NA,NA
National Emergency Vehicle Solutions,NA,NA,NA,NA,NA
Bay State Emergency Vehicle Solutions,NA,NA,NA,NA,NA
New England Emergency Vehicle Outfitters,NA,NA,NA,NA,NA
Cape Cod Emergency Vehicle Solutions,NA,NA,NA,NA,NA
Blue Line Emergency Vehicle Upfitting,NA,NA,NA,NA,NA
Metro Boston Emergency Vehicle Upfitters,NA,NA,NA,NA,NA
EVS Emergency Vehicle Specialists,(207) 877-1208,Matthew Sylvestre,"EVS Emergency Vehicle Specialists provides emergency vehicle equipment and services for law enforcement, fire, and EMS agencies.","Winslow, Maine",https://www.evscorp.com
Gately Communication Company,(781) 246-2111,Robert Gately,Gately Communication Company offers communication solutions and services for public safety agencies.,"Wakefield, Massachusetts",http://www.gatelycommunications.com
US Upfitters,(866) 876-0172,NA,NA,NA,NA
Massachusetts Emergency Vehicle Solutions,(508) 821-0181,NA,Massachusetts Emergency Vehicle Solutions specializes in custom emergency vehicle upfitting and equipment installation.,"North Attleboro, Massachusetts",https://www.mass-evs.com
East Coast Emergency Lighting,(845) 226-6291,NA,East Coast Emergency Lighting provides emergency vehicle lighting and equipment for first responders.,"Hopewell Junction, New York",https://www.eastcoast911.com
RKB Emergency Vehicle Service,(401) 732-5478,NA,RKB Emergency Vehicle Service offers repair and maintenance services for emergency vehicles.,"Warwick, Rhode Island",http://www.rkbemergencyservice.com
Fleet Upfitters,(352) 241-2775,NA,Fleet Upfitters specializes in custom upfitting and outfitting of commercial and emergency vehicle fleets.,"Groveland, Florida",http://www.fleetupfitters.com
Custom Upfitters,(905) 455-3636,NA,Custom Upfitters offers custom vehicle upfitting solutions for a variety of industries and applications.,"Brampton, Ontario",http://www.customupfitters.com
New England Emergency Vehicle Upfitters,(413) 782-4255,NA,New England Emergency Vehicle Upfitters provides emergency vehicle equipment installation and customization services.,"West Springfield, Massachusetts",https://neevu.com
Flagship Emergency Vehicles,(610) 828-7877,NA,"Flagship Emergency Vehicles specializes in emergency vehicle sales, customization, and equipment installation.","Conshohocken, Pennsylvania",https://flagship911.com
Massachusetts Emergency Vehicle Solutions,508-922-0426,NA,"Massachusetts Emergency Vehicle Solutions provides emergency vehicle solutions for law enforcement, fire departments, and other public safety organizations.","Middleborough, MA",https://www.maevehiclesolutions.com
Bay State Emergency Vehicles,508-754-4060,NA,Bay State Emergency Vehicles offers a wide range of emergency vehicle services and equipment for first responders.,"West Boylston, MA",https://baystateev.com
Municipal Vehicle Solutions,978-771-1837,NA,Municipal Vehicle Solutions specializes in providing custom emergency vehicle solutions for municipalities and government agencies.,"Templeton, MA",https://www.municipalvehiclesolutions.com
Public Safety Outfitters,717-497-1304,NA,Public Safety Outfitters offers a wide selection of emergency vehicle equipment and accessories for public safety organizations.,"Harrisburg, PA",https://publicsafetyoutfitters.com
Emergency Vehicle Specialists,330-311-4426,NA,Emergency Vehicle Specialists provide emergency vehicle services and equipment for first responders.,NA,NA
Patriot Emergency Vehicles,732-657-1104,NA,"Patriot Emergency Vehicles specializes in emergency vehicle sales, service, and customization for public safety organizations.","Bayville, NJ",https://patriotnjev.com
Central Emergency Vehicles,800-558-7368,NA,"Central Emergency Vehicles is a leading provider of new and used emergency vehicles for fire departments, EMS, and law enforcement agencies.","Suring, WI",http://centralev.com
North Shore Emergency Vehicles,978-887-9669,NA,"North Shore Emergency Vehicles offers emergency vehicle sales, service, and customization for first responders in the greater North Shore area.","Middleton, MA",https://www.northshoreemergencyvehicles.com
United Emergency Vehicles,732-923-4530,NA,"United Emergency Vehicles provides emergency vehicle sales, service, and equipment for public safety organizations.","Ocean, NJ",https://uev911.com
Granite State Emergency Vehicles,603-736-4799,NA,"Granite State Emergency Vehicles specializes in emergency vehicle sales, service, and customization for first responders in New Hampshire.","Allenstown, NH",https://www.granitestateev.com
East Coast Emergency Vehicles,732-657-1104,NA,"East Coast Emergency Vehicles offers emergency vehicle sales, service, and customization for public safety organizations.","Bayville, NJ",https://eastcoastambulances.com
Emergency Vehicle Upfitters,NA,NA,NA,NA,NA
Prime Time Specialty Vehicles,NA,NA,NA,NA,NA
EVS Emergency Vehicle Services,NA,NA,NA,NA,NA
CTS Emergency Vehicle Services,NA,NA,NA,NA,NA
First Response Emergency Vehicles,+1 407-834-2000,NA,Provider of emergency vehicle solutions for first responders,"Oviedo, FL",https://firstresponse.net/
Patriot Fire and Emergency Vehicles,+1 508-759-0202,NA,Specializes in the sales and service of fire and emergency vehicles,"Sandwich, MA",https://www.patriotfire.com/
